sentence_id,token,tag
411,in,O
411,Full,B-SKILL
411,Stack,I-SKILL
411,Development,I-SKILL
411,with,O
411,expertise,O
411,in,O
411,both,O
411,front-end,B-SKILL
411,and,O
411,back-end,B-SKILL
411,technologies,O
411,.,O
412,Knowledge,O
412,of,O
412,REST,B-SKILL
412,APIs,I-SKILL
412,and,O
412,GraphQL,B-SKILL
412,for,O
412,building,O
412,efficient,O
412,web,O
412,services,O
412,.,O
413,Proficient,O
413,in,O
413,using,O
413,Apache,B-SKILL
413,Spark,I-SKILL
413,for,O
413,Big,B-SKILL
413,Data,I-SKILL
413,analytics,O
413,and,O
413,processing,O
413,.,O
414,Skilled,O
414,in,O
414,Mobile,B-SKILL
414,App,I-SKILL
414,Development,I-SKILL
414,for,O
414,both,O
414,iOS,B-SKILL
414,and,O
414,Android,B-SKILL
414,platforms,O
414,.,O
415,Experience,O
415,with,O
415,DevOps,B-SKILL
415,Practices,I-SKILL
415,and,O
415,CI/CD,B-SKILL
415,Pipelines,I-SKILL
415,for,O
415,continuous,O
415,integration,O
415,and,O
415,deployment,O
415,.,O
416,Knowledgeable,O
416,in,O
416,Blockchain,B-SKILL
416,Development,I-SKILL
416,and,O
416,Smart,B-SKILL
416,Contracts,I-SKILL
416,for,O
416,secure,O
416,transaction,O
416,processing,O
416,.,O
417,Proficient,O
417,in,O
417,Data,B-SKILL
417,Visualization,I-SKILL
417,tools,O
417,like,O
417,Tableau,B-SKILL
417,and,O
417,Power,B-SKILL
417,BI,I-SKILL
417,for,O
417,insightful,O
417,reporting,O
417,.,O
418,Strong,O
418,expertise,O
418,in,O
418,Front-End,B-SKILL
418,Development,I-SKILL
418,using,O
418,Angular,B-SKILL
418,and,O
418,Vue.js,B-SKILL
418,frameworks,O
418,.,O
419,Familiar,O
419,with,O
419,AWS,B-SKILL
419,Services,I-SKILL
419,for,O
419,cloud,O
419,infrastructure,O
419,setup,O
419,and,O
419,management,O
419,.,O
420,Experience,O
420,in,O
420,Microservices,B-SKILL
420,Architecture,I-SKILL
420,design,O
420,and,O
420,implementation,O
420,for,O
420,scalable,O
420,applications,O
420,.,O
421,Proficient,O
421,in,O
421,Docker,B-SKILL
421,and,O
421,Kubernetes,B-SKILL
421,for,O
421,container,O
421,orchestration,O
421,and,O
421,management,O
421,.,O
422,Experience,O
422,with,O
422,Python,B-SKILL
422,Programming,I-SKILL
422,and,O
422,Java,B-SKILL
422,Development,I-SKILL
422,for,O
422,diverse,O
422,applications,O
422,.,O
423,Skilled,O
423,in,O
423,Apache,B-SKILL
423,Kafka,I-SKILL
423,for,O
423,real-time,O
423,data,O
423,streaming,O
423,and,O
423,processing,O
423,.,O
424,Strong,O
424,expertise,O
424,in,O
424,Hadoop,B-SKILL
424,for,O
424,distributed,O
424,computing,O
424,and,O
424,big,O
424,data,O
424,analytics,O
424,.,O
425,Familiar,O
425,with,O
425,Git,B-SKILL
425,and,O
425,GitHub,B-SKILL
425,for,O
425,collaborative,O
425,software,O
425,development,O
425,and,O
425,version,O
425,control,O
425,.,O
426,Proficiency,O
426,in,O
426,AWS,B-SKILL
426,Cloud,I-SKILL
426,services,O
426,like,O
426,S3,B-SKILL
426,and,O
426,EC2,B-SKILL
426,for,O
426,scalable,O
426,infrastructure,O
426,.,O
427,Experience,O
427,in,O
427,Mobile,B-SKILL
427,Development,I-SKILL
427,using,O
427,Android,B-SKILL
427,Studio,I-SKILL
427,and,O
427,Xcode,B-SKILL
427,for,O
427,app,O
427,creation,O
427,.,O
428,Knowledgeable,O
428,in,O
428,Cybersecurity,B-SKILL
428,and,O
428,Penetration,B-SKILL
428,Testing,I-SKILL
428,for,O
428,robust,O
428,security,O
428,measures,O
428,.,O
429,Proficient,O
429,in,O
429,DevOps,B-SKILL
429,Practices,I-SKILL
429,and,O
429,Automation,I-SKILL
429,tools,O
429,like,O
429,Jenkins,B-SKILL
429,and,O
429,Ansible,B-SKILL
429,.,O
430,Skilled,O
430,in,O
430,React.js,B-SKILL
430,for,O
430,building,O
430,dynamic,O
430,user,O
430,interfaces,O
430,on,O
430,web,O
430,applications,O
430,.,O
431,Experience,O
431,with,O
431,Kubernetes,B-SKILL
431,for,O
431,container,O
431,management,O
431,and,O
431,orchestration,O
431,in,O
431,cloud,O
431,environments,O
431,.,O
432,Familiar,O
432,with,O
432,Data,B-SKILL
432,Engineering,I-SKILL
432,tools,O
432,such,O
432,as,O
432,Apache,B-SKILL
432,Spark,I-SKILL
432,and,O
432,Hadoop,B-SKILL
432,for,O
432,big,O
432,data,O
432,processing,O
432,.,O
433,Proficiency,O
433,in,O
433,SQL,B-SKILL
433,and,O
433,NoSQL,B-SKILL
433,databases,O
433,for,O
433,efficient,O
433,data,O
433,storage,O
433,and,O
433,retrieval,O
433,.,O
434,Knowledge,O
434,of,O
434,REST,B-SKILL
434,APIs,I-SKILL
434,and,O
434,GraphQL,B-SKILL
434,for,O
434,developing,O
434,scalable,O
434,web,O
434,services,O
434,.,O
435,Experience,O
435,with,O
435,Agile,B-SKILL
435,Methodology,I-SKILL
435,and,O
435,Scrum,B-SKILL
435,Framework,I-SKILL
435,for,O
435,effective,O
435,project,O
435,management,O
435,.,O
436,Proficient,O
436,in,O
436,using,O
436,Git,B-SKILL
436,version,O
436,control,O
436,for,O
436,managing,O
436,code,O
436,repositories,O
436,efficiently,O
436,.,O
437,Skilled,O
437,in,O
437,Python,B-SKILL
437,Development,I-SKILL
437,for,O
437,creating,O
437,robust,O
437,and,O
437,scalable,O
437,applications,O
437,.,O
438,Strong,O
438,expertise,O
438,in,O
438,Deep,B-SKILL
438,Learning,I-SKILL
438,and,O
438,Natural,B-SKILL
438,Language,I-SKILL
438,Processing,I-SKILL
438,for,O
438,AI,O
438,applications,O
438,.,O
439,Familiar,O
439,with,O
439,Cloud,B-SKILL
439,Computing,I-SKILL
439,platforms,O
439,like,O
439,Microsoft,B-SKILL
439,Azure,I-SKILL
439,and,O
439,AWS,B-SKILL
439,for,O
439,scalable,O
439,solutions,O
439,.,O
440,Experience,O
440,in,O
440,Full,B-SKILL
440,Stack,I-SKILL
440,Development,I-SKILL
440,using,O
440,Django,B-SKILL
440,and,O
440,Flask,B-SKILL
440,frameworks,O
440,for,O
440,web,O
440,applications,O
440,.,O
441,Knowledgeable,O
441,in,O
441,CI/CD,B-SKILL
441,Pipelines,I-SKILL
441,and,O
441,DevOps,B-SKILL
441,Practices,I-SKILL
441,for,O
441,automated,O
441,deployment,O
441,processes,O
441,.,O
442,Proficient,O
442,in,O
442,Data,B-SKILL
442,Visualization,I-SKILL
442,tools,O
442,such,O
442,as,O
442,Tableau,B-SKILL
442,for,O
442,insightful,O
442,data,O
442,representation,O
442,.,O
443,Skilled,O
443,in,O
443,Apache,B-SKILL
443,Spark,I-SKILL
443,for,O
443,Big,B-SKILL
443,Data,I-SKILL
443,processing,O
443,and,O
443,analytics,O
443,.,O
444,Experience,O
444,with,O
444,Front-End,B-SKILL
444,Development,I-SKILL
444,frameworks,O
444,like,O
444,React.js,B-SKILL
444,and,O
444,Angular,B-SKILL
444,for,O
444,web,O
444,design,O
444,.,O
445,Proficiency,O
445,in,O
445,Cybersecurity,B-SKILL
445,and,O
445,Network,B-SKILL
445,Security,I-SKILL
445,measures,O
445,for,O
445,protecting,O
445,sensitive,O
445,information,O
445,.,O
446,Knowledge,O
446,of,O
446,Docker,B-SKILL
446,and,O
446,Kubernetes,B-SKILL
446,for,O
446,containerized,O
446,application,O
446,deployment,O
446,and,O
446,management,O
446,.,O
447,Experience,O
447,in,O
447,Mobile,B-SKILL
447,App,I-SKILL
447,Development,I-SKILL
447,using,O
447,React,B-SKILL
447,Native,I-SKILL
447,for,O
447,cross-platform,O
447,applications,O
447,.,O
448,Proficient,O
448,in,O
448,AWS,B-SKILL
448,Services,I-SKILL
448,like,O
448,EC2,B-SKILL
448,and,O
448,S3,B-SKILL
448,for,O
448,scalable,O
448,cloud,O
448,solutions,O
448,.,O
449,Skilled,O
449,in,O
449,Apache,B-SKILL
449,Kafka,I-SKILL
449,for,O
449,real-time,O
449,data,O
449,streaming,O
449,and,O
449,processing,O
449,capabilities,O
449,.,O
450,Strong,O
450,expertise,O
450,in,O
450,Hadoop,B-SKILL
450,and,O
450,Apache,B-SKILL
450,Spark,I-SKILL
450,for,O
450,big,O
450,data,O
450,analytics,O
450,and,O
450,processing,O
450,.,O
451,Utilized,O
451,Docker,B-TOOL
451,and,O
451,Kubernetes,I-TOOL
451,for,O
451,containerized,O
451,deployment,O
451,of,O
451,microservices,I-SKILL
451,.,O
452,Strong,O
452,experience,O
452,in,O
452,Java,B-SKILL
452,Development,I-SKILL
452,with,O
452,proficiency,O
452,in,O
452,Spring,O
452,Boot,I-SKILL
452,.,O
453,Implemented,O
453,REST,B-SKILL
453,APIs,I-SKILL
453,using,O
453,Flask,B-SKILL
453,framework,I-SKILL
453,for,O
453,backend,I-SKILL
453,services,I-SKILL
453,.,O
454,Designed,O
454,and,O
454,developed,O
454,reactive,O
454,user,I-SKILL
454,interfaces,I-SKILL
454,with,O
454,Angular,B-SKILL
454,framework,I-SKILL
454,.,O
455,Utilized,O
455,Git,B-TOOL
455,version,O
455,control,I-TOOL
455,for,O
455,managing,O
455,code,I-SKILL
455,repositories,I-SKILL
455,in,O
455,collaborative,O
455,projects,I-SKILL
455,.,O
456,Experience,O
456,with,O
456,AWS,B-TOOL
456,CloudFormation,I-TOOL
456,for,O
456,infrastructure,I-SKILL
456,as,O
456,code,I-SKILL
456,deployments,I-SKILL
456,.,O
457,Deployed,O
457,data,O
457,pipelines,I-SKILL
457,using,O
457,Apache,B-TOOL
457,Airflow,I-TOOL
457,for,O
457,ETL,I-SKILL
457,processes,I-SKILL
457,.,O
458,Proficient,O
458,in,O
458,SQL,B-SKILL
458,database,I-SKILL
458,management,I-SKILL
458,with,O
458,experience,O
458,in,O
458,MySQL,B-TOOL
458,and,O
458,PostgreSQL,B-TOOL
458,.,O
459,Developed,O
459,scalable,O
459,web,I-SKILL
459,applications,I-SKILL
459,with,O
459,React.js,B-SKILL
459,and,O
459,Node.js,I-SKILL
459,backend,I-SKILL
459,.,O
460,Implemented,O
460,CI/CD,B-SKILL
460,pipelines,I-SKILL
460,with,O
460,Jenkins,B-TOOL
460,for,O
460,automated,O
460,testing,I-SKILL
460,and,O
460,deployment,I-SKILL
460,.,O
461,Experience,O
461,with,O
461,Agile,B-SKILL
461,methodology,I-SKILL
461,and,O
461,Scrum,B-SKILL
461,framework,I-SKILL
461,in,O
461,software,I-SKILL
461,development,I-SKILL
461,projects,I-SKILL
461,.,O
462,Utilized,O
462,Terraform,B-TOOL
462,for,O
462,infrastructure,I-SKILL
462,provisioning,I-SKILL
462,in,O
462,cloud,I-SKILL
462,environments,I-SKILL
462,.,O
463,Developed,O
463,machine,I-SKILL
463,learning,I-SKILL
463,models,I-SKILL
463,with,O
463,TensorFlow,B-SKILL
463,for,O
463,natural,O
463,language,I-SKILL
463,processing,I-SKILL
463,tasks,I-SKILL
463,.,O
464,Experience,O
464,in,O
464,cybersecurity,B-SKILL
464,practices,I-SKILL
464,including,O
464,penetration,B-SKILL
464,testing,I-SKILL
464,and,O
464,network,I-SKILL
464,security,I-SKILL
464,.,O
465,Proficient,O
465,in,O
465,front-end,B-SKILL
465,development,I-SKILL
465,using,O
465,Vue.js,B-SKILL
465,and,O
465,HTML/CSS,I-SKILL
465,for,O
465,responsive,O
465,UI,I-SKILL
465,design,I-SKILL
465,.,O
466,Collaborated,O
466,on,O
466,data,I-SKILL
466,visualization,I-SKILL
466,projects,I-SKILL
466,using,O
466,Tableau,B-TOOL
466,and,O
466,Power,B-TOOL
466,BI,I-TOOL
466,.,O
467,Experience,O
467,with,O
467,cloud,B-SKILL
467,computing,I-SKILL
467,platforms,I-SKILL
467,such,O
467,as,O
467,Google,B-TOOL
467,Cloud,I-TOOL
467,and,O
467,AWS,B-TOOL
467,services,I-SKILL
467,.,O
468,Developed,O
468,microservices,I-SKILL
468,architecture,I-SKILL
468,with,O
468,Docker,B-TOOL
468,containers,I-SKILL
468,and,O
468,Kubernetes,B-TOOL
468,orchestration,I-SKILL
468,.,O
469,Utilized,O
469,Apache,B-TOOL
469,Spark,I-TOOL
469,for,O
469,big,O
469,data,I-SKILL
469,analytics,I-SKILL
469,and,O
469,processing,I-SKILL
469,tasks,I-SKILL
469,.,O
470,Implemented,O
470,DevOps,B-SKILL
470,practices,I-SKILL
470,for,O
470,automated,O
470,deployment,I-SKILL
470,and,O
470,monitoring,I-SKILL
470,using,O
470,Jenkins,B-TOOL
470,and,O
470,Prometheus,B-TOOL
470,.,O
471,Proficiency,O
471,in,O
471,Python,B-SKILL
471,programming,I-SKILL
471,with,O
471,experience,O
471,in,O
471,data,I-SKILL
471,engineering,I-SKILL
471,projects,I-SKILL
471,.,O
472,Strong,O
472,background,O
472,in,O
472,mobile,I-SKILL
472,app,I-SKILL
472,development,I-SKILL
472,with,O
472,expertise,O
472,in,O
472,iOS,B-TOOL
472,and,O
472,Android,B-TOOL
472,platforms,I-SKILL
472,.,O
473,Experience,O
473,in,O
473,blockchain,B-SKILL
473,development,I-SKILL
473,with,O
473,smart,O
473,contracts,I-SKILL
473,using,O
473,Ethereum,B-TOOL
473,and,O
473,Solidity,B-TOOL
473,.,O
474,Proficient,O
474,in,O
474,software,I-SKILL
474,architecture,I-SKILL
474,design,I-SKILL
474,with,O
474,knowledge,O
474,of,O
474,system,I-SKILL
474,scalability,I-SKILL
474,and,O
474,performance,I-SKILL
474,.,O
475,Utilized,O
475,Kafka,B-TOOL
475,for,O
475,real-time,O
475,data,I-SKILL
475,streaming,I-SKILL
475,and,O
475,processing,I-SKILL
475,in,O
475,distributed,I-SKILL
475,systems,I-SKILL
475,.,O
476,Experience,O
476,with,O
476,MongoDB,B-TOOL
476,and,O
476,MySQL,B-TOOL
476,databases,I-SKILL
476,for,O
476,data,I-SKILL
476,storage,I-SKILL
476,and,O
476,retrieval,I-SKILL
476,.,O
477,Developed,O
477,responsive,O
477,web,I-SKILL
477,interfaces,I-SKILL
477,with,O
477,React.js,B-SKILL
477,and,O
477,GraphQL,B-SKILL
477,for,O
477,efficient,O
477,data,I-SKILL
477,fetching,I-SKILL
477,.,O
478,Implemented,O
478,CI/CD,B-SKILL
478,pipelines,I-SKILL
478,with,O
478,GitLab,B-TOOL
478,for,O
478,automated,O
478,testing,I-SKILL
478,and,O
478,deployment,I-SKILL
478,processes,I-SKILL
478,.,O
479,Experience,O
479,in,O
479,software,I-SKILL
479,testing,I-SKILL
479,and,O
479,quality,I-SKILL
479,assurance,I-SKILL
479,processes,I-SKILL
479,using,O
479,Postman,B-TOOL
479,and,O
479,Selenium,B-TOOL
479,.,O
480,Proficient,O
480,in,O
480,cloud,B-SKILL
480,security,I-SKILL
480,best,O
480,practices,I-SKILL
480,with,O
480,expertise,O
480,in,O
480,AWS,B-TOOL
480,IAM,I-TOOL
480,policies,I-SKILL
480,.,O
481,Collaborated,O
481,on,O
481,mobile,I-SKILL
481,app,I-SKILL
481,deployment,I-SKILL
481,projects,I-SKILL
481,using,O
481,Firebase,B-TOOL
481,for,O
481,backend,I-SKILL
481,services,I-SKILL
481,.,O
482,Utilized,O
482,Redshift,B-TOOL
482,for,O
482,large,O
482,scale,I-SKILL
482,data,I-SKILL
482,warehousing,I-SKILL
482,and,O
482,analytics,I-SKILL
482,in,O
482,AWS,B-TOOL
482,.,O
483,Developed,O
483,full,O
483,stack,I-SKILL
483,web,I-SKILL
483,applications,I-SKILL
483,with,O
483,Django,B-SKILL
483,framework,I-SKILL
483,and,O
483,PostgreSQL,B-TOOL
483,database,I-SKILL
483,.,O
484,Implemented,O
484,machine,I-SKILL
484,learning,I-SKILL
484,algorithms,I-SKILL
484,with,O
484,PyTorch,B-TOOL
484,for,O
484,deep,O
484,learning,I-SKILL
484,tasks,I-SKILL
484,.,O
485,Experience,O
485,in,O
485,software,I-SKILL
485,architecture,I-SKILL
485,and,O
485,design,I-SKILL
485,patterns,I-SKILL
485,with,O
485,knowledge,O
485,of,O
485,microservices,I-SKILL
485,and,O
485,APIs,I-SKILL
485,.,O
486,Proficient,O
486,in,O
486,data,I-SKILL
486,visualization,I-SKILL
486,using,O
486,Power,B-TOOL
486,BI,I-TOOL
486,and,O
486,Tableau,B-TOOL
486,for,O
486,business,I-SKILL
486,intelligence,I-SKILL
486,reporting,I-SKILL
486,.,O
487,Deployed,O
487,Kubernetes,B-TOOL
487,clusters,I-SKILL
487,for,O
487,containerized,O
487,applications,I-SKILL
487,management,I-SKILL
487,in,O
487,cloud,I-SKILL
487,environments,I-SKILL
487,.,O
488,Implemented,O
488,Agile,B-SKILL
488,methodologies,I-SKILL
488,for,O
488,project,I-SKILL
488,management,I-SKILL
488,using,O
488,Jira,B-TOOL
488,and,O
488,Confluence,B-TOOL
488,.,O
489,Experience,O
489,with,O
489,blockchain,B-SKILL
489,technology,I-SKILL
489,and,O
489,cryptocurrency,I-SKILL
489,frameworks,I-SKILL
489,such,O
489,as,O
489,Ethereum,B-TOOL
489,and,O
489,Hyperledger,B-TOOL
489,.,O
490,Proficient,O
490,in,O
490,software,I-SKILL
490,testing,I-SKILL
490,and,O
490,QA,I-SKILL
490,processes,I-SKILL
490,with,O
490,expertise,O
490,in,O
490,Selenium,B-TOOL
490,and,O
490,JUnit,B-TOOL
490,.,O
491,Collaborated,O
491,on,O
491,cloud,B-SKILL
491,migration,I-SKILL
491,projects,I-SKILL
491,using,O
491,Azure,B-TOOL
491,services,I-SKILL
491,for,O
491,infrastructure,I-SKILL
491,as,O
491,code,I-SKILL
491,deployments,I-SKILL
491,.,O
492,Utilized,O
492,Figma,B-TOOL
492,and,O
492,Sketch,B-TOOL
492,for,O
492,UI,I-SKILL
492,and,O
492,UX,I-SKILL
492,design,I-SKILL
492,in,O
492,web,I-SKILL
492,development,I-SKILL
492,projects,I-SKILL
492,.,O
493,Developed,O
493,efficient,O
493,REST,B-SKILL
493,APIs,I-SKILL
493,with,O
493,Node.js,B-SKILL
493,backend,I-SKILL
493,for,O
493,seamless,O
493,data,I-SKILL
493,integration,I-SKILL
493,.,O
494,Implemented,O
494,Apache,B-TOOL
494,Kafka,I-TOOL
494,for,O
494,real-time,O
494,data,I-SKILL
494,streaming,I-SKILL
494,and,O
494,processing,I-SKILL
494,in,O
494,distributed,I-SKILL
494,environments,I-SKILL
494,.,O
495,Experience,O
495,with,O
495,AI,B-SKILL
495,research,I-SKILL
495,and,O
495,machine,I-SKILL
495,learning,I-SKILL
495,algorithms,I-SKILL
495,using,O
495,Python,B-SKILL
495,and,O
495,TensorFlow,B-TOOL
495,.,O
496,Proficient,O
496,in,O
496,software,I-SKILL
496,deployment,I-SKILL
496,and,O
496,maintenance,I-SKILL
496,using,O
496,Git,B-TOOL
496,and,O
496,Jenkins,B-TOOL
496,for,O
496,CI/CD,B-SKILL
496,pipelines,I-SKILL
496,.,O
497,Collaborated,O
497,on,O
497,system,I-SKILL
497,design,I-SKILL
497,and,O
497,architecture,I-SKILL
497,projects,I-SKILL
497,with,O
497,experience,O
497,in,O
497,microservices,I-SKILL
497,and,O
497,cloud,I-SKILL
497,technologies,I-SKILL
497,.,O
498,Utilized,O
498,NGINX,B-TOOL
498,and,O
498,Apache,B-TOOL
498,HTTP,I-TOOL
498,Server,I-TOOL
498,for,O
498,web,I-SKILL
498,server,I-SKILL
498,configuration,I-SKILL
498,and,O
498,load,I-SKILL
498,balancing,I-SKILL
498,.,O
499,Developed,O
499,interactive,O
499,web,I-SKILL
499,applications,I-SKILL
499,with,O
499,Vue.js,B-SKILL
499,framework,I-SKILL
499,and,O
499,GraphQL,B-SKILL
499,for,O
499,efficient,O
499,data,I-SKILL
499,fetching,I-SKILL
499,.,O
500,Implemented,O
500,BigQuery,B-TOOL
500,for,O
500,large,O
500,scale,I-SKILL
500,data,I-SKILL
500,analytics,I-SKILL
500,and,O
500,reporting,I-SKILL
500,in,O
500,cloud,I-SKILL
500,environments,I-SKILL
500,.,O
501,As,O
501,a,O
501,"nurse/B-SKILL,",O
501,I,O
501,provided,O
501,patient,B-SKILL
501,care,I-SKILL
501,and,O
501,clinical,B-SKILL
501,assessment,I-SKILL
501,in,O
501,the,O
501,oncology,B-SKILL
501,department,O
501,.,O
502,Utilized,O
502,the,O
502,Epic,B-TOOLS
502,Systems,I-TOOLS
502,for,O
502,medication,B-SKILL
502,administration,I-SKILL
502,and,O
502,vital,B-SKILL
502,signs,I-SKILL
502,monitoring,I-SKILL
502,during,O
502,my,O
502,shifts,O
502,.,O
503,With,O
503,5+,B-EXP
503,years,I-EXP
503,of,O
503,experience,O
503,in,O
503,healthcare,B-SKILL
503,management,"I-SKILL,"
503,I,O
503,successfully,O
503,implemented,O
503,quality,B-SKILL
503,improvement,I-SKILL
503,initiatives,O
503,.,O
504,Performed,O
504,wound,B-SKILL
504,care,I-SKILL
504,and,O
504,assisted,O
504,in,O
504,surgical,B-SKILL
504,procedures,I-SKILL
504,as,O
504,part,O
504,of,O
504,the,O
504,surgical,B-SKILL
504,assistance,I-SKILL
504,team,O
504,.,O
505,Conducted,O
505,laboratory,B-SKILL
505,testing,I-SKILL
505,and,O
505,blood,B-SKILL
505,collection,I-SKILL
505,using,O
505,the,O
505,lab,B-TOOLS
505,information,I-TOOLS
505,system,I-TOOLS
505,for,O
505,accurate,O
505,results,O
505,.,O
506,Collaborated,O
506,with,O
506,the,O
506,radiologist,B-SKILL
506,for,O
506,diagnostic,B-SKILL
506,imaging,I-SKILL
506,procedures,I-SKILL
506,in,O
506,the,O
506,radiology,B-SKILL
506,department,O
506,.,O
507,Ensured,O
507,infection,B-SKILL
507,control,I-SKILL
507,measures,O
507,were,O
507,followed,O
507,during,O
507,IV,B-SKILL
507,therapy,I-SKILL
507,and,O
507,medication,B-SKILL
507,administration,I-SKILL
507,in,O
507,the,O
507,ICU,O
507,.,O
508,Implemented,O
508,electronic,B-SKILL
508,health,I-SKILL
508,records,I-SKILL
508,management,I-SKILL
508,systems,I-SKILL
508,for,O
508,efficient,O
508,healthcare,B-SKILL
508,data,I-SKILL
508,analysis,I-SKILL
508,in,O
508,the,O
508,hospital,O
508,.,O
509,Provided,O
509,health,B-SKILL
509,education,I-SKILL
509,and,O
509,nutrition,B-SKILL
509,counseling,I-SKILL
509,to,O
509,patients,O
509,in,O
509,the,O
509,pediatric,B-SKILL
509,ward,O
509,.,O
510,Demonstrated,O
510,expertise,O
510,in,O
510,mental,B-SKILL
510,health,I-SKILL
510,counseling,I-SKILL
510,and,O
510,psychiatric,B-SKILL
510,nursing,I-SKILL
510,techniques,O
510,with,O
510,geriatric,B-SKILL
510,patients,O
510,.,O
511,Assisted,O
511,in,O
511,rehabilitation,B-SKILL
511,techniques,I-SKILL
511,and,O
511,physical,B-SKILL
511,therapy,I-SKILL
511,sessions,O
511,for,O
511,orthopedic,B-SKILL
511,patients,O
511,under,O
511,the,O
511,guidance,O
511,of,O
511,the,O
511,therapist,O
511,.,O
512,Ensured,O
512,compliance,O
512,with,O
512,HIPAA,B-SKILL
512,regulations,I-SKILL
512,and,O
512,healthcare,B-SKILL
512,policy,I-SKILL
512,in,O
512,all,O
512,interactions,O
512,with,O
512,patients,O
512,and,O
512,staff,O
512,.,O
513,Managed,O
513,surgical,B-SKILL
513,assistance,I-SKILL
513,protocols,O
513,and,O
513,operating,B-SKILL
513,room,I-SKILL
513,procedures,I-SKILL
513,during,O
513,complex,B-SKILL
513,surgeries,I-SKILL
513,.,O
514,Implemented,O
514,telemedicine,B-SKILL
514,platforms,I-SKILL
514,for,O
514,remote,O
514,consultations,O
514,and,O
514,follow-up,O
514,appointments,O
514,with,O
514,patients,O
514,in,O
514,rural,B-SKILL
514,areas,O
514,.,O
515,Analyzed,O
515,healthcare,B-SKILL
515,data,I-SKILL
515,using,O
515,biostatistics,B-SKILL
515,tools,I-SKILL
515,to,O
515,identify,O
515,epidemiological,B-SKILL
515,trends,I-SKILL
515,and,O
515,patterns,O
515,.,O
516,Managed,O
516,chronic,B-SKILL
516,disease,I-SKILL
516,cases,I-SKILL
516,and,O
516,diabetes,B-SKILL
516,care,I-SKILL
516,plans,O
516,for,O
516,patients,O
516,in,O
516,the,O
516,endocrinology,B-SKILL
516,department,O
516,.,O
517,Collaborated,O
517,with,O
517,the,O
517,oncologist,B-SKILL
517,to,O
517,provide,O
517,oncology,B-SKILL
517,nursing,I-SKILL
517,care,I-SKILL
517,and,O
517,chemotherapy,B-SKILL
517,treatments,I-SKILL
517,for,O
517,cancer,B-SKILL
517,patients,O
517,.,O
518,Implemented,O
518,public,B-SKILL
518,health,I-SKILL
518,promotion,I-SKILL
518,programs,I-SKILL
518,for,O
518,community,O
518,outreach,O
518,and,O
518,education,O
518,on,O
518,chronic,B-SKILL
518,disease,I-SKILL
518,management,I-SKILL
518,.,O
519,Managed,O
519,a,O
519,team,O
519,of,O
519,nurses,O
519,and,O
519,surgical,B-SKILL
519,assistants,O
519,to,O
519,ensure,O
519,patient,B-SKILL
519,safety,I-SKILL
519,and,O
519,quality,B-SKILL
519,surgical,I-SKILL
519,assistance,I-SKILL
519,.,O
520,Provided,O
520,obstetrics,B-SKILL
520,and,O
520,gynecology,B-SKILL
520,care,I-SKILL
520,to,O
520,pregnant,O
520,women,O
520,throughout,O
520,their,O
520,prenatal,O
520,and,O
520,postpartum,O
520,journeys,O
520,.,O
521,Implemented,O
521,evidence-based,B-SKILL
